-0.0004655484118400882,5.255249262882105e-06,0.000104193098171397,-0.002018394933371944,-0.000270619287304403,-0.001387967700399147,0.0006605410642093221,-0.0007667288248707061,-0.001262079715600273,-0.0003198251239111992,-0.002608388654153214,-0.0002776553973026865,0.001830888476855194,-0.001615761397195738,-0.001370987321491017,-0.0008875371048704212,0.001216501546710335,-0.003579173952561089,-0.001010173034492,0.001819504263957576,-0.004045564737454771,-0.0001561382876521415,-0.003313309448620036,0.0004382519195739756,8.108215327143017e-05,0.0002829671591330406,-0.0006266466388573684,0.0004705958786553781,0.000746611947876495,0.0005854498893923934,0.0009383921194132056,-0.0001898734141146989,0.001369559766532356,0.0005671058755888516,0.0003357138679794123,0.0003764806890559359,-0.000397801738902693,-0.002278328081067517,-0.002418475096644129,-0.001103330186260739,-0.002790834820734454,-0.001824891475333069,-0.002737639066862125,-0.0008305197930659293,0.001044512668102531,0.001254879057068431,0.001913748145718488,0.002467085325641687,-0.001333176296979192,0.0003542395383709563,0.002697103921415372,-0.003436267887014826,0.001045536057852762,0.0002292843885411271,0.001060106656361619,0.0004235186057788949,-0.0002517136777310415,0.0008981807824884024,-0.0005443413555705498,-0.001875248261450035,-0.0009782210572745634,-0.002062697097721818,-0.002702949256848011,-0.007225670671548972,-0.003954155846574553,-0.002591337139059941,-0.001380535454703616,-0.001737247687337544,-0.003967784653753192,-0.001851846851595969,-0.0001224220588016984,-0.0009371792718335342,-0.004145333502777075,0.001683866572375856,-3.299406379981441e-05,-0.002530710687204659,-0.002720661415868214,-0.002542390124453159,-0.0001371522467515359,-0.001477463485328793,-0.000143404581054915,0.001303028719458116,0.001302903835425714,0.0007789611379628482,-0.0002237381750736996,-0.0004962087369527022,-0.0005730939975611681,0.004067395458235954,-0.000419256393006947,0.002102138776224534,0.004361564943187177,-0.001436403695766858,-0.0004848580468363406,-0.002257462577020622,-0.007914860114332869,-0.007286324221065772,-0.003197769919664039,-0.002123202075900809,-0.001048477578010296,-0.003087627231363268,-0.0007709174648869662,-0.001813928010146273,-0.001378091237664496,-0.005285858633404643,-0.001195930757336746,-0.003220758123358878,0.003327961599829319,-0.00465819309787084,-0.001687992648230906,-0.00196512273057977,0.0002962003367702885,0.001819723746833906,0.0009771103690231907,0.0004305544275073674,-0.001621710456397374,0.0011544947340644,-0.0004362369848254242,0.003398275099142253,0.00141366337319969,0.007608713555750039,0.005243097498223666,0.001353966671428342,0.006508430169303176,0.006844199412877825,0.01260183185757457,0.005278101815706766,0.003144199266408457,0.001138592447785121,0.002688427449066625,-0.00289388954310331,-0.003960395475606526,-0.001471525087539281,0.008625909777556229,-0.005290870652572536,-0.007475557059942806,-0.01360673595138975,0.0002663394003974093,-0.005294207422696749,-0.001867894431711218,-0.0001982253652086336,-0.0002963546639323562,-0.0004901065924075463,0.001174651128854408,-0.004692467286756644,-0.01111387507452614,0.008621104986008028,-0.003281435231805545,-0.003058945378767109,-5.279246583756445e-05,-0.01313891850488676,-0.01409064527620091,-0.01088966747353332,-0.00460682150687491,-0.002695936911904522,0.003922476845846154,-0.008281198678560853,-0.01021006867124985,-0.003821275230585775,0.0007386200528064995,-0.01896857003178206,-0.0135149253121648,0.006825507054790471,0.01726143049018094,0.005433644128820253,0.0005729550468972475,-0.007209983694444797,0.0007332882259637689,0.0005150382667657095,0.0006858765136958051,0.001262487999493469,0.001371785781772319,0.001803458494525573,-0.01260906279683677,0.002579121519456115,0.001009954959579885,-0.0109915737122614,-0.002179108337992621,-0.004691459882176867,0.000794574617293068,-0.006773504172955073,0.004097591666218146,0.01824588668432915,0.00270530364829463,-0.009115227132797887,-0.008692136810534989,-3.92203171466454e-06,-0.01470254905765317,0.003071033356678955,0.003544913795833102,-0.007268881752662027,0.001511743026009577,-0.00395913596412333,-0.002733827177038577,-0.006256093628825665,-0.001873347696675825,0.00133836366159798,-0.001920025180407453,0.002327536162336956,-0.001138473951133207,-0.001413750122229361,-0.009541007414054854,-0.005829526420114401,0.006486261556435035,-0.003300930798980195,0.00506161938270362,-0.00127637773203569,0.0004545194145487119,-0.00776135259740942,0.003704967921629261,-0.002124917319725239,-0.01472211010419133,-0.002999710039058884,-0.003235085680517625,0.006210289883750504,-0.004701877041623583,0.0009917925030223233,0.000995907600989758,0.00546974453846306,-0.002630155860736139,0.007260252060683429,0.001185631383707419,-0.01451078046185396,-0.001634299936519134,0.001088729231014949,-0.00682865103194528,-0.007437749204850934,-0.01068262319900127,-0.003234641130760003,0.003345383934694175,-0.01055782214809116,0.0007894594613810444,-0.01526378527151872,-0.0007714572673633939,-0.003864651290594615,0.01218164863433885,-0.01100115239297298,-0.00542178372962375,0.006849024185703361,-0.008204514940272443,0.01467750762637106,-0.007394950760933237,0.001989216747752951,-0.00170787125688591,-0.004545819711960345,0.001715268726741105,-0.001349052164580401,0.004037205628894328,-0.003483900799947714,-0.003144098949693965,-0.01993905072080297,-0.006074134104298402,0.0001984745684804001,-0.001728745523511125,-0.006363606282592614,-0.008656303384317618,-0.003611322068330943,0.001951721102161512,-0.0007009168218720619,-0.009905065217697136,0.00808707543124907,-0.004416061194946352,-0.006889778887919302,-0.0007555673389240706,-0.002661888055776224,0.002584274587638362,0.0003669771860386828,0.001024474039841834,-0.009046613997367132,0.002816492350502229,-0.002208309114772406,-0.0008500271298448555,0.002819812518458068,0.00213948711978409,-0.005252853013996567,0.0003691476157540043,0.002972617470456006,0.00219674897109845,-0.005736934469052821,-0.001184253244661482,0.002386129360669859,-0.005686435248355205,-0.01175736714650167,-0.002179541303452401,-0.005812925114523154,-0.003679556188450829,0.001845115490052916,-0.008376440216305129,-0.001872137263337944,-0.00398758941186776,0.004843441252469893,-0.001026288046703005,-0.009418663054898494,0.003713494410722743,-0.007711435234406041,-0.004183465739746102,-0.006696575861764425,-0.002120526826482337,0.000843292815537246,-0.004662816263756321,-0.002637715020106383,0.001725417702033758,0.005208967834974927,-0.001872613754359469,-0.001372118924749676,-0.003848494346218731,-0.01674871783294688,-0.007252570789743108,-0.0005729511990919117,-0.005385229739819264,-0.003404014174512158,0.004444381953637472,-0.01143067798373444,-0.003136384942570515,-0.004287817552406114,0.003025339734683539,-0.0001754613377701595,-0.003451634799948903,-0.004598610491752006,0.006351539097849876,-0.002285833594547236,-0.003283369125685177,-0.002451744990228179,-0.002206308946433033,0.001865483396882296,-0.002088048057741165,-0.00373066861142746,0.005151712163897966,-0.004388974403398054,0.00348271863750684,-0.004534538259318907,-0.000457085199212432,0.0011196174360097,0.001827522034017203,-0.01680406997895335,-0.01243078677630493,0.0008791693025984674,0.000116995383439904,0.0009943768621590993,1.119857538726174e-05,0.00427922429411081,-0.003186427908585211,-0.006008114803533571,-0.004703775910744405,0.002248590837158117,0.003415598600990486,-0.00200933120064169,0.001311435158597293,-0.002992666976525968,0.003465846951075895,-0.00329085600419308,-0.001580504611566553,0.00299398512587204,-0.00211229243500307,-0.003651295041661728,0.0006927131041834327,-0.00401545401723225,0.00506581630204336,0.0003216643590171949,-0.006759705624260916,0.002527603939679617,-0.005974744829344181,-1.646454043464064e-05,-0.02105866868852056,0.002514019440923212,-0.003853959073801975,-0.004036733387840184,0.001934661881618035,-0.001164089507058021,-0.001901256076590767,0.0007784770690174267,-0.003843921579345204,-0.003664920388130134,0.0001720415930962715,0.002593771300780671,-0.0008818310789508372,0.002820874490728929,-0.0002170474659775923,0.005278268485911117,-0.00278116745932896,0.003198934214511467,3.976370915850627e-05,0.006244711762442825,-0.003475372966687642,0.00372174855520205,-0.006713884973396745,0.003654446538971901,-0.0008517079942622781,-0.003047341655542522,0.0005429558298621563,-0.006910416610725579,-0.01773721499114063,0.006749142486157684,-0.005280568030353224,-0.006460281456570806,-0.002826104380396127,-0.007425152898389241,0.002092751425831812,-0.004306485358210203,-0.0002303532458058209,-0.000151296980182792,0.0001348842032639662,0.0005359802837862853,0.007205515753777496,0.002181302617079957,0.002653574380502932,0.005269567695676922,0.002331945562506267,0.003405047917195539,0.001818342537119648,0.003733756529455793,0.002895411028371983,-0.003710369587071692,0.003042732938544234,-0.0008408550884524081,9.587289658225022e-05,-0.001747622349714153,-0.00497283726176531,-0.001796420643361354,-0.01350664613284795,0.002906216212564283,-0.0008445359368612479,-0.003414335334315167,0.001998531047597587,-0.0001596641346157173,-0.002726258513681423,0.001400294380647197,-0.002668897594992215,-0.004789180152054755,0.0004320611288161801,-0.001040275523930829,0.006732826747751456,0.002883392851138242,0.008961612476004938,-0.0002090452628973308,0.0006829435071739302,0.0009283714097825885,-0.002418823542117441,0.0008814074499577869,-0.001657456768336275,9.570646629519054e-05,-0.004528054069602813,0.002247483349933801,-0.002266363804167758,0.005603346611042003,-0.0001203369739650987,-0.01767021359970698,-0.01442016489288976,0.002061451648432292,-0.004492708897725024,0.003292129041089815,-0.007894604729010525,-0.002211631148591243,-0.003200927039866166,-0.001967498130197756,-0.003816385417865087,0.002630880094762109,-0.003759946414193417,0.001894755261035352,0.002755329797736409,-0.00106387559250726,-0.0002060894282777921,0.00361709865995328,0.002037089137263949,0.00476210632884399,-0.0001398692996238747,-0.001176388327237257,-0.007853660987311344,0.007147129266024657,-0.003446607219024337,0.004065607550668785,-0.004212456090898859,0.003707451938613119,-0.007678098118725114,-0.0153400443861308,-0.00591798355071107,-0.0006474409961980639,0.002392313082933723,-0.01083310660942683,-0.006677329585064231,0.001424273572283262,0.003436060657044695,-0.004134930408417027,-0.00116642136409902,-0.004533509371192147,0.004172122229191255,-0.004403731884716908,0.00553498673552945,-0.00300009374641208,0.001927039463635574,0.0001222634298700196,0.0005776451859370842,-0.004129350604940661,-0.004417681145085749,-0.01124108292079155,0.005721862816212636,-0.0008589952224737246,-0.001659880558050267,0.0006344078138158389,0.003257044631413692,0.002117430881861363,0.003370217504024552,-0.01249699068539458,-0.0033379212977602,-0.00112440085859033,0.001418363382877373,9.069461014311918e-05,-0.002041432296739612,-0.004612911672071274,-0.007209047150511228,-0.00114149847114045,-0.0002210044255703365,3.278714048301937e-05,-0.001542229416891267,-0.002731057345105065,-0.003717096654910449,0.003229987209093291,-0.00346859362080861,0.0009883036874809084,-0.001801682070120597,-0.00171996075697657,-0.009354115218259147,0.007576859027237635,-0.001161924583103192,-0.00599506036343331,0.008013049479387864,0.0004768657858240108,0.004613701837355575,-0.003913431824317303,-0.002442613225740998,-0.01514045056871239,-0.007152368414143027,-0.003916949589996848,-0.004785781637001107,-0.001449227925167461,0.009280694179721568,0.0003678714540876234,0.003859934878122556,0.00150229926599254,-0.006407751391140055,0.001199128480245542,9.965678948098545e-05,-0.003223114066157576,-0.0006229776286692374,0.001740397608763154,-0.004102049924151578,-0.005839768121666943,0.0005687098232621405,-0.01909070562520674,-0.007495226999967132,-0.006141849893239086,0.002754705740481975,0.004936370459503233,0.001380906556112607,-0.007543700482954829,-0.001130592536168726,0.004955721659734211,0.005048039778364372,-0.01193339750171907,-0.003763513832113213,-0.0008714005212746891,0.0002558665732967304,-0.0005977677059991471,-0.004496893309031626,-0.006253695891098874,-0.00183071382153185,-0.003326527135525283,6.473031802597174e-05,0.005411308518267142,-0.003808572527615722,-0.002287758390576512,-0.009222241777220313,-0.0009317896666155987,-0.003247390668347705,-0.00153266841936568,-0.003541406609775342,-0.007676061120421903,0.008824401426054092,0.004369080852063824,0.002736739099760702,-0.001533080355660212,-4.265681149045861e-06,0.01249496412376451,0.005509853928574885,-0.0001964936487222402,-0.00808373671962421,-0.009982953865680082,0.0004265920088671687,0.00303934510545257,-0.006274089707526223,-0.003627688346239473,-0.009081431167825501,0.001271227965617,-0.0009245371732254561,0.0001746140534094989,0.0006747253530480171,0.0008489379000206608,-0.0002492968187742408,0.0012739148553155,0.001992597027459561,-0.001832228139882733,-9.621311919009897e-05,-0.003315566279751589,-0.008298458369072895,0.0009064429722871274,0.006132421891009017,-0.004201051005543316,0.001791824618166457,0.000962863506046607,0.001613707545695579,-0.00343527171475556,0.003013336060322724,0.009901196054862744,-0.005571062361901466,-0.009144377495606535,-0.001657234941317631,-0.0001817155564476365,-0.001987721868290723,-0.005432028024041837,-0.002047602635882372,-0.004325341536905416,-0.001244303660009973,0.005886890762083383,-0.004064915208629788,-0.003239216440102122,0.0007620491652619719,0.001436826766818963,-0.002592232610664155,-0.0009503752795744683,0.008674547995427599,-0.009000809079781272,-0.004037147566202342,0.002513200167630429,-0.0018253552027732,0.004471825536042031,-0.009441695109543227,-0.004792332699399383,-0.01073969196558118,-0.01839333658719506,-0.006823984651257836,-0.01533502512715971,-0.007623418483368553,-0.00541777335793923,0.0003510244945704397,-0.001402103409867969,0.001756551300248894,-0.007214424902083133,-0.00206761893032176,-0.006186344854069238,-0.005294748512081331,0.004884241710367967,-0.003257411152699882,0.003289920768001067,-0.005145210189533918,-0.001350438277848224,0.003117763496170038,-0.003759486344648362,-0.005243504254980231,-0.01503931949438908,-0.004563861070537974,-0.0001613880398660514,-0.002140869581436624,-0.007038149447295121,-0.0003793040787119813,0.004174365270906429,-0.005724315983239562,0.003028366244482375,0.005950945132368639,-0.006776153231623385,-0.00154176500058749,-0.001504286786794121,-0.001546009090535026,0.00127858532175971,-0.001561007583849901,0.0007369524941351344,-0.001108904969259914,-0.003148518860470416,-0.006621533771028073,0.00317261267563664,-0.009669678208403287,-0.004066494294568891,-0.01428531606770387,0.0002220315275052764,-0.0106126816465989,-0.00488304426586758,-0.007388861232825852,-0.007115660578325409,0.007083591807311618,-0.001878275462861551,3.830211286171091e-05,-0.00166330434711392,0.01406640349534847,-0.0003136368889350357,0.01556027936999009,0.01295529708281072,0.007614491343211912,-0.001244121049714645,-0.0002667669721817767,-2.094869743130089e-05,-3.960095107796654e-06,0.0001659534922538543,-1.941702881965718e-05,0.0005537846440814791,-0.001651508951228064,-0.001238618236365179,-0.01303333856902671,-0.01086701662689666,-0.01646567598114568,-0.01060338520240076,-0.01381132566995733,-0.01010854767046333,-0.007774600046801908,0.001126532363116232,-0.002802744497787014,-0.00513195753918439,0.0003336873090483882,-0.003794848542550563,-0.01071327470078131,-0.007853005356117807,-0.005352562748698824,-0.002763391720157026,0.003845510286373353,0.008293180873893793,0.009389919670141978,0.0009374471876482965,0.001273458453563954,0.0005395419254669949,2.49888010773692e-05,-1.92553706842181e-06,-0.0007448539529162475,0.0001825391560928409,-0.001393734064776729,-0.002117166653299776,-0.0004843322732253624,-0.00334166785775046,-0.002472087762287552,0.0006766391710012157,-0.001546352615738701,-0.001169642888403849,-0.005792505488368072,-0.001776829129256225,-0.00100319024090856,-0.002340437794453404,-0.000620978216856995,0.000477061029580757,-0.002527855433528973,-0.004451261498581723,-0.001413882528918509,0.005033652179487702,0.001147120269910864,-0.001015407051923584,0.0007490933085380951,0.001474615071833338,0.0004341560747635824,-1.909820361587654e-06,-1.716878895702508e-05,1.54529491837231e-05,-0.001028311948077224,-0.001086627694106475,0.0009636200493198802,-0.0009393511108512587,-0.0008123473931001986,-0.0003599789783604739,-0.001196563265370326,-0.0003870889610199325,-0.001885098501387982,-0.002057938648819073,-0.0003341704461902203,0.001182455529430923,0.0002864480136692186,-0.001578736461197655,0.0004616104842216737,-0.0002553022084766404,-0.0009113717957414818,-0.002414644804727373,-4.605579145267404e-06,0.001098918921668334,-0.0008326609162141605,-0.001442474842208892,-0.001017338819989081,-0.00323413305631171,-9.258335676557334e-06,-2.857636512853774e-05,-1.923256757113183e-06,0.0001086906718849065,0
